year,month,gear,ocean,lon,lat,tonnes
1974,9,LL,Pacific,175,-35,24
1974,9,SURF,Indian,NA,NA,22
1974,9,SURF,Pacific,NA,NA,368
1974,10,LL,Atlantic,10,-40,5
1974,10,LL,Atlantic,10,-35,35
1974,10,LL,Atlantic,15,-35,7
1974,10,LL,Atlantic,15,-30,11
1974,10,LL,Indian,20,-35,25
1974,10,LL,Indian,25,-35,159
1974,10,LL,Indian,30,-40,5
1974,10,LL,Indian,30,-35,36
1974,10,LL,Indian,35,-40,15
1974,10,LL,Indian,35,-35,61
1974,10,LL,Indian,35,-30,0
1974,10,LL,Indian,40,-40,1
1974,10,LL,Indian,90,-40,0
1974,10,LL,Indian,90,-35,6
1974,10,LL,Indian,95,-40,17
1974,10,LL,Indian,95,-35,42
1974,10,LL,Indian,95,-30,0
1974,10,LL,Indian,95,-25,5
1974,10,LL,Indian,100,-40,63
1974,10,LL,Indian,100,-35,47
1974,10,LL,Indian,100,-30,1
1974,10,LL,Indian,100,-25,2
1974,10,LL,Indian,105,-45,0
1974,10,LL,Indian,105,-40,16
1974,10,LL,Indian,105,-35,16
1974,10,LL,Indian,105,-30,0
1974,10,LL,Indian,110,-40,2
1974,10,LL,Indian,110,-35,5
1974,10,LL,Indian,110,-30,7
1974,10,LL,Indian,110,-25,0
1974,10,LL,Indian,110,-15,1
1974,10,LL,Indian,110,-10,0
1974,10,LL,Indian,115,-40,197
1974,10,LL,Indian,115,-35,103
1974,10,LL,Indian,115,-15,10
1974,10,LL,Indian,115,-10,2
1974,10,LL,Indian,120,-45,2
1974,10,LL,Indian,120,-40,296
1974,10,LL,Indian,120,-35,14
1974,10,LL,Indian,120,-15,2
1974,10,LL,Indian,120,-10,0
1974,10,LL,Indian,125,-40,69
1974,10,LL,Indian,130,-40,3
1974,10,LL,Indian,135,-40,0
1974,10,LL,Indian,140,-45,5
1974,10,LL,Indian,140,-40,1
1974,10,LL,Indian,145,-45,1
1974,10,LL,Pacific,125,-5,0
1974,10,LL,Pacific,150,-35,129
1974,10,LL,Pacific,150,-30,55
1974,10,LL,Pacific,170,-30,0
1974,10,LL,Pacific,170,-25,0
1974,10,SURF,Indian,NA,NA,48
1974,10,SURF,Pacific,NA,NA,669
1974,11,LL,Atlantic,10,-35,8
1974,11,LL,Atlantic,15,-35,4
1974,11,LL,Atlantic,15,-30,0
1974,11,LL,Indian,20,-35,3
1974,11,LL,Indian,30,-35,1
1974,11,LL,Indian,35,-35,6
1974,11,LL,Indian,35,-30,0
1974,11,LL,Indian,35,-25,1
1974,11,LL,Indian,110,-35,8
1974,11,LL,Indian,110,-30,1
1974,11,LL,Indian,110,-15,0
1974,11,LL,Indian,115,-45,1
1974,11,LL,Indian,115,-40,73
1974,11,LL,Indian,115,-35,79
1974,11,LL,Indian,115,-15,4
1974,11,LL,Indian,120,-45,36
1974,11,LL,Indian,120,-40,395
1974,11,LL,Indian,120,-35,1
1974,11,LL,Indian,120,-15,0
1974,11,LL,Indian,120,-10,1
1974,11,LL,Indian,125,-45,172
1974,11,LL,Indian,125,-40,274
1974,11,LL,Indian,130,-45,13
1974,11,LL,Indian,130,-40,38
1974,11,LL,Indian,135,-45,75
1974,11,LL,Indian,135,-40,15
1974,11,LL,Indian,140,-45,196
1974,11,LL,Indian,140,-40,15
1974,11,LL,Indian,145,-45,25
1974,11,LL,Indian,145,-40,4
1974,11,LL,Pacific,125,-5,0
1974,11,LL,Pacific,165,-30,0
1974,11,LL,Pacific,175,-30,0
1974,11,SURF,Pacific,NA,NA,"2,300"
1974,12,LL,Atlantic,5,-40,4
1974,12,LL,Atlantic,10,-40,2
1974,12,LL,Atlantic,15,-40,0
1974,12,LL,Indian,100,-10,0
1974,12,LL,Indian,105,-10,1
1974,12,LL,Indian,115,-40,1
1974,12,LL,Indian,115,-15,0
1974,12,LL,Indian,120,-45,24
1974,12,LL,Indian,120,-40,52
1974,12,LL,Indian,125,-45,123
1974,12,LL,Indian,125,-40,64
1974,12,LL,Indian,130,-45,121
1974,12,LL,Indian,130,-40,11
1974,12,LL,Indian,135,-45,289
1974,12,LL,Indian,135,-40,2
1974,12,LL,Indian,140,-45,403
1974,12,LL,Indian,140,-40,12
1974,12,LL,Indian,145,-45,21
1974,12,LL,Pacific,-90,-15,0
1974,12,LL,Pacific,120,-5,0
1974,12,LL,Pacific,125,-5,0
1974,12,LL,Pacific,170,-45,0
1974,12,LL,Pacific,170,-30,0
1974,12,LL,Pacific,175,-45,0
1974,12,LL,Pacific,175,-35,1
1974,12,SURF,Indian,NA,NA,305
1974,12,SURF,Pacific,NA,NA,"1,772"
1975,NA,LL,Indian,NA,NA,15
1975,1,LL,Atlantic,-5,-40,0
1975,1,LL,Atlantic,0,-40,203
1975,1,LL,Atlantic,5,-40,161
1975,1,LL,Atlantic,10,-40,34
1975,1,LL,Indian,65,-40,1
1975,1,LL,Indian,95,-10,0
1975,1,LL,Indian,100,-10,1
1975,1,LL,Indian,100,-5,1
1975,1,LL,Indian,105,-10,0
1975,1,LL,Indian,110,-10,0
1975,1,LL,Indian,115,-35,1
1975,1,LL,Indian,115,-15,3
1975,1,LL,Indian,115,-10,3
1975,1,LL,Indian,120,-45,31
1975,1,LL,Indian,120,-40,10
1975,1,LL,Indian,120,-10,1
1975,1,LL,Indian,125,-45,46
1975,1,LL,Indian,125,-40,5
1975,1,LL,Indian,125,-10,0
1975,1,LL,Indian,130,-45,31
1975,1,LL,Indian,130,-40,7
1975,1,LL,Indian,135,-45,124
1975,1,LL,Indian,135,-40,0
1975,1,LL,Indian,140,-45,14
1975,1,LL,Indian,145,-50,0
1975,1,LL,Indian,145,-45,0
1975,1,LL,Indian,145,-40,1
1975,1,LL,Pacific,-180,-50,0
1975,1,LL,Pacific,125,-5,0
1975,1,LL,Pacific,150,-45,0
1975,1,LL,Pacific,165,-45,3
1975,1,LL,Pacific,170,-45,33
1975,1,LL,Pacific,170,-35,0
1975,1,LL,Pacific,175,-45,1
1975,1,LL,Pacific,175,-35,0
1975,2,LL,Atlantic,-10,-35,1
1975,2,LL,Atlantic,0,-40,52
1975,2,LL,Atlantic,5,-40,81
1975,2,LL,Atlantic,10,-40,169
1975,2,LL,Atlantic,15,-45,3
1975,2,LL,Atlantic,15,-40,58
1975,2,LL,Indian,20,-45,0
1975,2,LL,Indian,20,-40,23
1975,2,LL,Indian,25,-45,0
1975,2,LL,Indian,25,-40,11
1975,2,LL,Indian,35,-40,8
1975,2,LL,Indian,95,-10,0
1975,2,LL,Indian,100,-10,1
1975,2,LL,Indian,100,-5,0
1975,2,LL,Indian,105,-30,2
1975,2,LL,Indian,105,-15,0
1975,2,LL,Indian,110,-40,2
1975,2,LL,Indian,110,-30,0
1975,2,LL,Indian,110,-20,0
1975,2,LL,Indian,110,-10,4
1975,2,LL,Indian,115,-35,80
1975,2,LL,Indian,115,-15,1
1975,2,LL,Indian,115,-10,3
1975,2,LL,Indian,120,-45,33
1975,2,LL,Indian,120,-40,4
1975,2,LL,Indian,125,-45,41
1975,2,LL,Indian,125,-40,4
1975,2,LL,Indian,130,-45,3
1975,2,LL,Indian,130,-40,1
1975,2,LL,Indian,135,-45,7
1975,2,LL,Indian,140,-45,15
1975,2,LL,Indian,140,-40,0
1975,2,LL,Indian,145,-50,0
1975,2,LL,Indian,145,-45,0
1975,2,LL,Pacific,125,-5,0
1975,2,LL,Pacific,160,-45,0
1975,2,LL,Pacific,165,-45,0
1975,2,LL,Pacific,170,-45,214
1975,2,LL,Pacific,170,-40,2
1975,2,LL,Pacific,170,-35,2
1975,2,LL,Pacific,170,-30,0
1975,2,LL,Pacific,175,-45,69
1975,2,LL,Pacific,175,-40,4
1975,2,LL,Pacific,175,-35,2
1975,3,LL,Atlantic,-10,-40,3
1975,3,LL,Atlantic,-10,-35,2
1975,3,LL,Atlantic,-5,-40,4
1975,3,LL,Atlantic,0,-40,32
1975,3,LL,Atlantic,5,-40,2
1975,3,LL,Atlantic,10,-40,0
1975,3,LL,Atlantic,15,-45,4
1975,3,LL,Atlantic,15,-40,80
1975,3,LL,Indian,20,-45,2
1975,3,LL,Indian,20,-40,43
1975,3,LL,Indian,25,-45,1
1975,3,LL,Indian,25,-40,97
1975,3,LL,Indian,30,-45,5
1975,3,LL,Indian,30,-40,42
1975,3,LL,Indian,35,-40,177
1975,3,LL,Indian,40,-40,254
1975,3,LL,Indian,45,-40,58
1975,3,LL,Indian,100,-25,0
1975,3,LL,Indian,105,-30,1
1975,3,LL,Indian,105,-5,0
1975,3,LL,Indian,110,-30,1
1975,3,LL,Indian,110,-10,4
1975,3,LL,Indian,110,-5,0
1975,3,LL,Indian,115,-45,1
1975,3,LL,Indian,115,-15,1
1975,3,LL,Indian,115,-10,1
1975,3,LL,Indian,120,-45,138
1975,3,LL,Indian,120,-40,16
1975,3,LL,Indian,120,-10,1
1975,3,LL,Indian,125,-45,97
1975,3,LL,Indian,125,-40,1
1975,3,LL,Indian,130,-45,35
1975,3,LL,Indian,130,-40,1
1975,3,LL,Indian,135,-45,153
1975,3,LL,Indian,135,-40,1
1975,3,LL,Indian,140,-45,12
1975,3,LL,Indian,145,-45,7
1975,3,LL,Indian,145,-40,1
1975,3,LL,Pacific,170,-45,901
1975,3,LL,Pacific,170,-40,3
1975,3,LL,Pacific,175,-45,46
1975,3,LL,Pacific,175,-40,0
1975,4,LL,Atlantic,-10,-40,0
1975,4,LL,Atlantic,-10,-35,7
1975,4,LL,Atlantic,-5,-40,10
1975,4,LL,Atlantic,0,-40,10
1975,4,LL,Atlantic,15,-45,1
1975,4,LL,Atlantic,15,-40,5
1975,4,LL,Indian,20,-40,1
1975,4,LL,Indian,25,-40,27
1975,4,LL,Indian,30,-40,68
1975,4,LL,Indian,35,-40,382
1975,4,LL,Indian,40,-40,396
1975,4,LL,Indian,45,-40,522
1975,4,LL,Indian,45,-35,0
1975,4,LL,Indian,50,-40,6
1975,4,LL,Indian,50,-35,1
1975,4,LL,Indian,100,-45,2
1975,4,LL,Indian,100,-40,2
1975,4,LL,Indian,100,-35,0
1975,4,LL,Indian,100,-30,0
1975,4,LL,Indian,105,-35,0
1975,4,LL,Indian,105,-30,5
1975,4,LL,Indian,105,-10,0
1975,4,LL,Indian,105,-5,0
1975,4,LL,Indian,110,-30,3
1975,4,LL,Indian,110,-10,2
1975,4,LL,Indian,115,-15,0
1975,4,LL,Indian,115,-5,0
1975,4,LL,Indian,125,-40,2
1975,4,LL,Indian,125,-35,14
1975,4,LL,Indian,125,-30,22
1975,4,LL,Indian,130,-45,5
1975,4,LL,Indian,130,-35,116
1975,4,LL,Indian,130,-30,24
1975,4,LL,Indian,135,-45,202
1975,4,LL,Indian,135,-35,2
1975,4,LL,Indian,140,-50,4
1975,4,LL,Indian,140,-45,43
1975,4,LL,Indian,145,-45,8
1975,4,LL,Pacific,150,-35,1
1975,4,LL,Pacific,170,-45,844
1975,4,LL,Pacific,170,-40,11
1975,4,LL,Pacific,170,-30,0
1975,4,LL,Pacific,175,-45,24
1975,4,LL,Pacific,175,-40,7
1975,5,LL,Atlantic,-10,-35,27
1975,5,LL,Atlantic,-5,-40,9
1975,5,LL,Atlantic,10,-40,1
1975,5,LL,Atlantic,15,-40,1
1975,5,LL,Indian,20,-45,1
1975,5,LL,Indian,20,-40,1
1975,5,LL,Indian,20,-35,0
1975,5,LL,Indian,25,-45,2
1975,5,LL,Indian,25,-40,43
1975,5,LL,Indian,30,-40,55
1975,5,LL,Indian,35,-40,128
1975,5,LL,Indian,35,-35,3
1975,5,LL,Indian,40,-40,327
1975,5,LL,Indian,40,-35,1
1975,5,LL,Indian,45,-40,592
1975,5,LL,Indian,45,-35,4
1975,5,LL,Indian,50,-40,45
1975,5,LL,Indian,50,-35,14
1975,5,LL,Indian,95,-40,9
1975,5,LL,Indian,95,-30,0
1975,5,LL,Indian,100,-40,6
1975,5,LL,Indian,100,-30,0
1975,5,LL,Indian,105,-30,1
1975,5,LL,Indian,110,-35,3
1975,5,LL,Indian,110,-30,0
1975,5,LL,Indian,115,-10,0
1975,5,LL,Indian,120,-10,0
1975,5,LL,Indian,125,-30,77
1975,5,LL,Indian,130,-40,0
1975,5,LL,Indian,130,-35,8
1975,5,LL,Indian,130,-30,33
1975,5,LL,Indian,135,-45,102
1975,5,LL,Indian,140,-50,5
1975,5,LL,Indian,140,-45,133
1975,5,LL,Indian,140,-40,0
1975,5,LL,Indian,145,-45,28
1975,5,LL,Indian,145,-40,12
1975,5,LL,Pacific,-180,-40,0
1975,5,LL,Pacific,-180,-35,1
1975,5,LL,Pacific,150,-50,2
1975,5,LL,Pacific,150,-45,2
1975,5,LL,Pacific,150,-35,1
1975,5,LL,Pacific,150,-30,1
1975,5,LL,Pacific,155,-35,0
1975,5,LL,Pacific,170,-45,77
1975,5,LL,Pacific,170,-40,9
1975,5,LL,Pacific,175,-45,35
1975,5,LL,Pacific,175,-40,180
1975,5,LL,Pacific,175,-35,28
1975,6,LL,Atlantic,-10,-40,2
1975,6,LL,Atlantic,-10,-35,2
1975,6,LL,Atlantic,-5,-40,7
1975,6,LL,Atlantic,0,-40,5
1975,6,LL,Atlantic,5,-40,1
1975,6,LL,Atlantic,10,-40,11
1975,6,LL,Atlantic,15,-40,20
1975,6,LL,Indian,20,-40,1
1975,6,LL,Indian,25,-40,53
1975,6,LL,Indian,30,-40,81
1975,6,LL,Indian,30,-35,11
1975,6,LL,Indian,35,-40,716
1975,6,LL,Indian,35,-35,27
1975,6,LL,Indian,40,-40,131
1975,6,LL,Indian,40,-35,5
1975,6,LL,Indian,45,-40,185
1975,6,LL,Indian,50,-40,42
1975,6,LL,Indian,50,-35,7
1975,6,LL,Indian,90,-40,25
1975,6,LL,Indian,90,-30,0
1975,6,LL,Indian,95,-40,123
1975,6,LL,Indian,100,-45,1
1975,6,LL,Indian,100,-40,178
1975,6,LL,Indian,100,-30,0
1975,6,LL,Indian,105,-40,11
1975,6,LL,Indian,105,-30,0
1975,6,LL,Indian,110,-30,0
1975,6,LL,Indian,115,-15,0
1975,6,LL,Indian,120,-40,4
1975,6,LL,Indian,120,-30,0
1975,6,LL,Indian,125,-30,5
1975,6,LL,Indian,130,-35,19
1975,6,LL,Indian,130,-30,3
1975,6,LL,Indian,135,-45,2
1975,6,LL,Indian,140,-45,18
1975,6,LL,Indian,145,-45,17
1975,6,LL,Indian,145,-40,14
1975,6,LL,Pacific,-180,-35,3
1975,6,LL,Pacific,150,-40,1
1975,6,LL,Pacific,150,-35,200
1975,6,LL,Pacific,150,-30,32
1975,6,LL,Pacific,150,-25,3
1975,6,LL,Pacific,155,-35,1
1975,6,LL,Pacific,155,-25,0
1975,6,LL,Pacific,160,-35,0
1975,6,LL,Pacific,170,-45,14
1975,6,LL,Pacific,175,-40,128
1975,6,LL,Pacific,175,-35,819
1975,7,LL,Atlantic,0,-40,1
1975,7,LL,Atlantic,5,-35,0
1975,7,LL,Atlantic,10,-40,1
1975,7,LL,Atlantic,15,-40,10
1975,7,LL,Atlantic,15,-35,1
1975,7,LL,Indian,20,-40,119
1975,7,LL,Indian,20,-35,1
1975,7,LL,Indian,25,-40,325
1975,7,LL,Indian,25,-35,38
1975,7,LL,Indian,25,-30,0
1975,7,LL,Indian,30,-40,168
1975,7,LL,Indian,30,-35,79
1975,7,LL,Indian,30,-25,0
1975,7,LL,Indian,35,-40,303
1975,7,LL,Indian,35,-35,114
1975,7,LL,Indian,40,-40,14
1975,7,LL,Indian,45,-40,53
1975,7,LL,Indian,50,-40,4
1975,7,LL,Indian,50,-35,1
1975,7,LL,Indian,65,-40,9
1975,7,LL,Indian,70,-40,4
1975,7,LL,Indian,70,-30,0
1975,7,LL,Indian,75,-40,6
1975,7,LL,Indian,80,-40,15
1975,7,LL,Indian,80,-30,5
1975,7,LL,Indian,80,-25,6
1975,7,LL,Indian,85,-30,0
1975,7,LL,Indian,90,-40,59
1975,7,LL,Indian,90,-35,68
1975,7,LL,Indian,90,-30,0
1975,7,LL,Indian,90,-25,0
1975,7,LL,Indian,95,-40,104
1975,7,LL,Indian,95,-35,56
1975,7,LL,Indian,95,-30,0
1975,7,LL,Indian,95,-25,0
1975,7,LL,Indian,100,-45,2
1975,7,LL,Indian,100,-40,122
1975,7,LL,Indian,100,-35,54
1975,7,LL,Indian,105,-40,30
1975,7,LL,Indian,105,-35,2
1975,7,LL,Indian,105,-30,0
1975,7,LL,Indian,115,-40,16
1975,7,LL,Indian,115,-35,2
1975,7,LL,Indian,140,-45,3
1975,7,LL,Indian,145,-45,2
1975,7,LL,Indian,145,-40,0
1975,7,LL,Pacific,-180,-35,15
1975,7,LL,Pacific,150,-45,1
1975,7,LL,Pacific,150,-35,778
1975,7,LL,Pacific,150,-30,76
1975,7,LL,Pacific,155,-35,0
1975,7,LL,Pacific,175,-35,609
1975,7,LL,Pacific,175,-30,0
1975,8,LL,Atlantic,5,-40,0
1975,8,LL,Atlantic,10,-40,1
1975,8,LL,Indian,20,-40,4
1975,8,LL,Indian,20,-35,0
1975,8,LL,Indian,25,-40,201
1975,8,LL,Indian,25,-35,166
1975,8,LL,Indian,30,-40,109
1975,8,LL,Indian,30,-35,384
1975,8,LL,Indian,30,-25,0
1975,8,LL,Indian,35,-40,32
1975,8,LL,Indian,35,-35,225
1975,8,LL,Indian,40,-40,3
1975,8,LL,Indian,40,-35,2
1975,8,LL,Indian,70,-40,31
1975,8,LL,Indian,75,-45,12
1975,8,LL,Indian,75,-40,16
1975,8,LL,Indian,80,-40,11
1975,8,LL,Indian,80,-30,1
1975,8,LL,Indian,80,-25,0
1975,8,LL,Indian,85,-40,1
1975,8,LL,Indian,85,-30,1
1975,8,LL,Indian,85,-25,1
1975,8,LL,Indian,90,-35,25
1975,8,LL,Indian,90,-25,1
1975,8,LL,Indian,95,-40,121
1975,8,LL,Indian,95,-35,261
1975,8,LL,Indian,95,-30,1
1975,8,LL,Indian,100,-40,598
1975,8,LL,Indian,100,-35,537
1975,8,LL,Indian,100,-25,0
1975,8,LL,Indian,105,-40,103
1975,8,LL,Indian,105,-35,130
1975,8,LL,Indian,105,-10,0
1975,8,LL,Indian,115,-40,80
1975,8,LL,Indian,115,-35,5
1975,8,LL,Indian,115,-10,0
1975,8,LL,Indian,120,-40,2
1975,8,LL,Indian,140,-45,4
1975,8,LL,Indian,140,-40,3
1975,8,LL,Indian,145,-45,0
1975,8,LL,Indian,145,-40,1
1975,8,LL,Pacific,-180,-35,1
1975,8,LL,Pacific,150,-40,0
1975,8,LL,Pacific,150,-35,61
1975,8,LL,Pacific,150,-30,24
1975,8,LL,Pacific,150,-25,0
1975,8,LL,Pacific,155,-30,0
1975,8,LL,Pacific,155,-25,0
1975,8,LL,Pacific,170,-30,0
1975,8,LL,Pacific,175,-35,147
1975,9,LL,Atlantic,15,-35,0
1975,9,LL,Indian,20,-35,2
1975,9,LL,Indian,25,-40,106
1975,9,LL,Indian,25,-35,101
1975,9,LL,Indian,30,-40,10
1975,9,LL,Indian,30,-35,264
1975,9,LL,Indian,35,-35,42
1975,9,LL,Indian,40,-35,1
1975,9,LL,Indian,45,-35,1
1975,9,LL,Indian,75,-40,1
1975,9,LL,Indian,75,-35,1
1975,9,LL,Indian,85,-40,0
1975,9,LL,Indian,85,-35,2
1975,9,LL,Indian,90,-40,1
1975,9,LL,Indian,90,-35,18
1975,9,LL,Indian,90,-25,0
1975,9,LL,Indian,95,-40,74
1975,9,LL,Indian,95,-35,266
1975,9,LL,Indian,100,-40,120
1975,9,LL,Indian,100,-35,265
1975,9,LL,Indian,100,-30,1
1975,9,LL,Indian,105,-40,20
1975,9,LL,Indian,105,-35,41
1975,9,LL,Indian,105,-5,0
1975,9,LL,Indian,110,-40,9
1975,9,LL,Indian,110,-35,2
1975,9,LL,Indian,110,-30,0
1975,9,LL,Indian,110,-15,0
1975,9,LL,Indian,110,-10,0
1975,9,LL,Indian,115,-40,29
1975,9,LL,Indian,115,-35,14
1975,9,LL,Indian,115,-15,4
1975,9,LL,Indian,115,-10,3
1975,9,LL,Indian,120,-40,44
1975,9,LL,Indian,120,-35,33
1975,9,LL,Indian,120,-15,0
1975,9,LL,Indian,120,-10,0
1975,9,LL,Indian,125,-40,1
1975,9,LL,Indian,125,-35,17
1975,9,LL,Indian,130,-40,0
1975,9,LL,Indian,135,-45,2
1975,9,LL,Indian,135,-40,2
1975,9,LL,Indian,140,-45,4
1975,9,LL,Indian,140,-40,1
1975,9,LL,Pacific,150,-35,17
1975,9,LL,Pacific,150,-30,1
1975,10,LL,Atlantic,0,-40,0
1975,10,LL,Atlantic,10,-40,0
1975,10,LL,Atlantic,10,-35,1
1975,10,LL,Atlantic,15,-35,10
1975,10,LL,Indian,20,-35,0
1975,10,LL,Indian,85,-35,44
1975,10,LL,Indian,85,-30,0
1975,10,LL,Indian,90,-40,14
1975,10,LL,Indian,90,-35,192
1975,10,LL,Indian,90,-25,0
1975,10,LL,Indian,95,-40,15
1975,10,LL,Indian,95,-35,182
1975,10,LL,Indian,95,-30,31
1975,10,LL,Indian,100,-40,9
1975,10,LL,Indian,100,-35,35
1975,10,LL,Indian,100,-30,3
1975,10,LL,Indian,105,-40,14
1975,10,LL,Indian,105,-35,31
1975,10,LL,Indian,105,-20,1
1975,10,LL,Indian,110,-40,13
1975,10,LL,Indian,110,-35,2
1975,10,LL,Indian,110,-30,2
1975,10,LL,Indian,110,-20,1
1975,10,LL,Indian,110,-15,1
1975,10,LL,Indian,115,-40,138
1975,10,LL,Indian,115,-35,252
1975,10,LL,Indian,115,-15,5
1975,10,LL,Indian,115,-10,3
1975,10,LL,Indian,120,-45,2
1975,10,LL,Indian,120,-40,591
1975,10,LL,Indian,120,-35,26
1975,10,LL,Indian,120,-15,0
1975,10,LL,Indian,120,-10,0
1975,10,LL,Indian,125,-40,103
1975,10,LL,Indian,125,-35,1
1975,10,LL,Indian,130,-40,10
1975,10,LL,Indian,135,-45,0
1975,10,LL,Indian,135,-40,1
1975,10,LL,Indian,140,-45,18
1975,10,LL,Indian,140,-40,3
1975,10,LL,Indian,145,-45,3
1975,10,LL,Indian,145,-40,6
1975,10,PS,Pacific,150,-35,500
1975,11,LL,Indian,90,-35,33
1975,11,LL,Indian,90,-30,18
1975,11,LL,Indian,95,-40,9
1975,11,LL,Indian,95,-35,31
1975,11,LL,Indian,95,-30,5
1975,11,LL,Indian,95,-25,0
1975,11,LL,Indian,100,-40,15
1975,11,LL,Indian,100,-35,1
1975,11,LL,Indian,105,-40,5
1975,11,LL,Indian,110,-40,0
1975,11,LL,Indian,115,-40,24
1975,11,LL,Indian,115,-35,50
1975,11,LL,Indian,115,-15,4
1975,11,LL,Indian,115,-10,1
1975,11,LL,Indian,120,-45,0
1975,11,LL,Indian,120,-40,158
1975,11,LL,Indian,120,-35,4
1975,11,LL,Indian,120,-10,1
1975,11,LL,Indian,125,-45,0
1975,11,LL,Indian,125,-40,48
1975,11,LL,Indian,130,-45,13
1975,11,LL,Indian,130,-40,17
1975,11,LL,Indian,135,-45,199
1975,11,LL,Indian,135,-40,29
1975,11,LL,Indian,140,-45,526
1975,11,LL,Indian,140,-40,42
1975,11,LL,Indian,145,-45,115
1975,11,LL,Indian,145,-40,4
1975,11,PS,Pacific,150,-35,"4,868"
1975,12,LL,Atlantic,0,-40,7
1975,12,LL,Atlantic,5,-40,5
1975,12,LL,Atlantic,10,-40,2
1975,12,LL,Atlantic,15,-40,1
1975,12,LL,Indian,100,-5,0
1975,12,LL,Indian,105,-30,0
1975,12,LL,Indian,110,-30,0
1975,12,LL,Indian,110,-10,0
1975,12,LL,Indian,115,-40,1
1975,12,LL,Indian,115,-35,7
1975,12,LL,Indian,115,-30,1
1975,12,LL,Indian,115,-10,3
1975,12,LL,Indian,120,-45,1
1975,12,LL,Indian,125,-45,1
1975,12,LL,Indian,125,-40,16
1975,12,LL,Indian,130,-45,30
1975,12,LL,Indian,130,-40,3
1975,12,LL,Indian,135,-45,478
1975,12,LL,Indian,135,-40,6
1975,12,LL,Indian,140,-45,465
1975,12,LL,Indian,140,-40,13
1975,12,LL,Indian,145,-45,280
1975,12,LL,Indian,145,-40,25
1975,12,PS,Indian,145,-35,"2,667"
1975,12,PS,Pacific,150,-35,798
1976,NA,LL,Indian,NA,NA,27
1976,1,LL,Atlantic,-10,-40,0
1976,1,LL,Atlantic,-10,-35,4
1976,1,LL,Atlantic,-5,-40,1
1976,1,LL,Atlantic,0,-40,16
1976,1,LL,Atlantic,5,-40,18
1976,1,LL,Atlantic,10,-40,17
1976,1,LL,Atlantic,10,-35,0
1976,1,LL,Atlantic,15,-40,5
1976,1,LL,Indian,30,-45,1
1976,1,LL,Indian,40,-45,1
1976,1,LL,Indian,95,-5,0
1976,1,LL,Indian,100,-10,0
1976,1,LL,Indian,105,-40,0
1976,1,LL,Indian,105,-10,1
1976,1,LL,Indian,110,-45,0
1976,1,LL,Indian,110,-40,0
1976,1,LL,Indian,110,-10,0
1976,1,LL,Indian,115,-35,106
1976,1,LL,Indian,120,-45,0
1976,1,LL,Indian,120,-40,3
1976,1,LL,Indian,120,-35,73
1976,1,LL,Indian,125,-45,1
1976,1,LL,Indian,125,-40,26
1976,1,LL,Indian,130,-45,5
1976,1,LL,Indian,130,-40,12
1976,1,LL,Indian,135,-45,116
1976,1,LL,Indian,140,-55,0
1976,1,LL,Indian,140,-50,14
1976,1,LL,Indian,140,-45,293
1976,1,LL,Indian,140,-40,84
1976,1,LL,Indian,140,-35,397
1976,1,LL,Indian,145,-50,0
1976,1,LL,Indian,145,-45,61
1976,1,LL,Indian,145,-35,0
1976,1,LL,Pacific,-180,-45,0
1976,1,LL,Pacific,150,-45,0
1976,1,LL,Pacific,150,-30,1
1976,1,LL,Pacific,155,-35,1
1976,1,LL,Pacific,155,-30,9
1976,1,LL,Pacific,165,-35,0
1976,1,LL,Pacific,165,-30,1
1976,1,LL,Pacific,170,-45,97
1976,1,LL,Pacific,170,-40,1
1976,1,LL,Pacific,170,-30,1
1976,1,LL,Pacific,175,-45,8
1976,1,LL,Pacific,175,-40,0
1976,1,LL,Pacific,175,-35,4
1976,1,LL,Pacific,175,-30,0
1976,1,PS,Indian,130,-35,74
1976,1,PS,Indian,130,-30,755
1976,1,PS,Indian,145,-40,"1,629"
1976,2,LL,Atlantic,-10,-40,1
1976,2,LL,Atlantic,-10,-35,6
1976,2,LL,Atlantic,-5,-40,4
1976,2,LL,Atlantic,0,-40,12
1976,2,LL,Atlantic,5,-40,0
1976,2,LL,Atlantic,10,-40,3
1976,2,LL,Atlantic,15,-40,11
1976,2,LL,Atlantic,15,-35,10
1976,2,LL,Atlantic,15,-30,2
1976,2,LL,Indian,20,-40,14
1976,2,LL,Indian,20,-35,2
1976,2,LL,Indian,25,-40,1
1976,2,LL,Indian,30,-40,2
1976,2,LL,Indian,35,-40,1
1976,2,LL,Indian,45,-45,1
1976,2,LL,Indian,100,-10,0
1976,2,LL,Indian,105,-10,0
1976,2,LL,Indian,110,-10,0
1976,2,LL,Indian,115,-40,0
1976,2,LL,Indian,115,-35,34
1976,2,LL,Indian,115,-15,0
1976,2,LL,Indian,120,-40,0
1976,2,LL,Indian,120,-35,10
1976,2,LL,Indian,125,-45,123
1976,2,LL,Indian,130,-45,66
1976,2,LL,Indian,130,-40,0
1976,2,LL,Indian,135,-45,116
1976,2,LL,Indian,135,-40,0
1976,2,LL,Indian,140,-50,9
1976,2,LL,Indian,140,-45,406
1976,2,LL,Indian,140,-40,161
1976,2,LL,Indian,140,-35,226
1976,2,LL,Indian,145,-50,2
1976,2,LL,Indian,145,-45,4
1976,2,LL,Pacific,155,-35,5
1976,2,LL,Pacific,155,-30,2
1976,2,LL,Pacific,165,-45,0
1976,2,LL,Pacific,170,-45,240
1976,2,LL,Pacific,170,-40,10
